1950	opening	n	18058	0.97
1951	overall	j	19031	0.92
1952	divide	v	18337	0.95
1953	initial	j	19019	0.92
1954	terrible	j	18659	0.93
1955	oppose	v	18484	0.94
1956	route	n	18313	0.95
1957	contemporary	j	19293	0.90
1958	multiple	j	19512	0.89
1959	essential	j	19030	0.91
1960	question	v	17924	0.97
1961	league	n	19766	0.88
1962	careful	j	17893	0.97
1963	criminal	j	18424	0.94
1964	core	n	18571	0.93
1965	upper	j	18196	0.95
1966	rush	v	18561	0.93
1967	necessarily	r	18334	0.94
1968	specifically	r	18873	0.92
1969	tired	j	18597	0.93
1970	rise	n	18055	0.96
1971	tie	n	17787	0.97
1972	employ	v	18912	0.91
1973	holiday	n	18299	0.94
1974	dance	v	18263	0.94
1975	vast	j	17836	0.96
1976	fewer	d	18223	0.94
1977	household	n	18450	0.93
1978	resolution	n	18922	0.91
1979	abortion	n	18925	0.91
1980	witness	n	18920	0.91
1981	apart	r	17872	0.96
1982	match	v	17788	0.97
1983	barely	r	18533	0.93
1984	sector	n	19103	0.90
1985	emphasize	v	19062	0.90
1986	representative	n	18189	0.94
1987	beneath	i	19047	0.90
1988	lack	v	18215	0.94
1989	black	n	18441	0.93
1990	incident	n	17880	0.96
1991	beside	i	19952	0.86
1992	limited	j	18532	0.92
1993	proud	j	17841	0.96
1994	flow	n	18469	0.92
1995	faculty	n	20104	0.85
1996	waste	n	19069	0.89
1997	increased	j	18984	0.90
1998	merely	r	18094	0.94
1999	mass	n	18107	0.94
2000	experiment	n	18440	0.92
2001	definitely	r	18214	0.93
2002	bomb	n	18284	0.93
2003	liberal	j	18228	0.93
2004	enormous	j	17482	0.97
2005	tone	n	17954	0.95
2006	massive	j	17551	0.97
2007	engineer	n	17991	0.94
2008	female	n	18932	0.90
2009	wheel	n	18296	0.93
2010	decline	v	18058	0.94
2011	invest	v	18080	0.94
2012	promise	n	17342	0.98
2013	cable	n	18277	0.93
2014	towards	i	18305	0.93
2015	expose	v	17581	0.96
2016	rural	j	18665	0.91
2017	narrow	j	17840	0.95
2018	cream	n	18443	0.92
2019	secretary	n	17922	0.94
2020	gate	n	17999	0.94
2021	solid	j	17675	0.95
2022	hill	n	18131	0.93
2023	noise	n	18024	0.93
2024	typically	r	18254	0.92
2025	grass	n	18139	0.93
2026	hat	n	18198	0.92
2027	unfortunately	r	17482	0.96
2028	legislation	n	17934	0.94
2029	succeed	v	17423	0.96
2030	celebrate	v	17421	0.96
2031	either	d	17257	0.97
2032	achievement	n	18998	0.88
2033	fishing	n	18103	0.93
2034	drink	n	18227	0.92
2035	accuse	v	17778	0.94
2036	hand	v	18231	0.92
2037	useful	j	18205	0.92
2038	land	v	17401	0.96
2039	secret	j	17305	0.96
2040	reject	v	17656	0.94
2041	talent	n	17474	0.95
2042	taste	n	17409	0.96
2043	characteristic	n	19621	0.85
2044	milk	n	17812	0.93
2045	escape	v	17195	0.97
2046	cast	v	17163	0.97
2047	sentence	n	17162	0.97
2048	unusual	j	16997	0.97
2049	closely	r	17220	0.96
2050	convince	v	16948	0.98
2051	height	n	17403	0.95
2052	physician	n	17707	0.93
2053	assess	v	19220	0.86
2054	sleep	n	17882	0.92
2055	plenty	p	17445	0.95
2056	ride	n	17654	0.93
2057	virtually	r	17426	0.94
2058	first	r	17332	0.95
2059	addition	i	17641	0.93
2060	sharp	j	17403	0.94
2061	creative	j	17597	0.93
2062	behind	r	17347	0.95
2063	lower	v	17206	0.95
2064	approve	v	17329	0.95
2065	explanation	n	17712	0.92
2066	outside	j	16797	0.97
2067	gay	j	17428	0.94
2068	honor	n	16986	0.96
2069	proper	j	17024	0.96
2070	campus	n	17541	0.93
2071	live	j	17365	0.94
2072	guilty	j	17596	0.93
2073	living	j	16823	0.97
2074	acquire	v	17435	0.93
2075	technical	j	17594	0.92
2076	compete	v	17264	0.94
2077	plus	i	17202	0.94
2078	mind	v	17378	0.93
2079	potential	n	17523	0.92
2080	immigrant	n	17615	0.92
2081	weak	j	16628	0.97
2082	illegal	j	17258	0.94
2083	hi	u	18910	0.85
2084	alternative	n	17197	0.94
2085	column	n	16810	0.96
2086	interaction	n	19144	0.84
2087	personality	n	16933	0.95
2088	curriculum	n	19193	0.84
2089	signal	n	16835	0.95
2090	list	v	17006	0.94
2091	passenger	n	16933	0.95
2092	assistance	n	17396	0.92
2093	forever	r	16890	0.95
2094	fun	j	16932	0.94
2095	regard	v	16890	0.94
2096	Israeli	j	17967	0.89
2097	association	n	17759	0.90
2098	twenty	m	17491	0.91
2099	knock	v	17146	0.93
2100	review	v	16916	0.94
2101	lab	n	16498	0.96
2102	wrap	v	17073	0.93
2103	offer	n	16612	0.95
2104	display	v	16806	0.94
2105	criticism	n	17049	0.93
2106	asset	n	16977	0.93
2107	depression	n	16976	0.93
2108	spiritual	j	17074	0.92
2109	musical	j	16931	0.93
2110	prayer	n	16296	0.97
2111	journalist	n	16858	0.93
2112	suspect	v	16194	0.97
2113	scholar	n	17482	0.90
2114	warning	n	16205	0.97
2115	climate	n	17189	0.91
2116	cheese	n	17416	0.90
2117	observation	n	17500	0.90
2118	payment	n	16704	0.94
2119	childhood	n	16268	0.96
2120	sir	n	17733	0.88
2121	permit	v	16764	0.93
2122	definition	n	17499	0.89
2123	cigarette	n	17160	0.91
2124	priority	n	16586	0.94
2125	bread	n	16686	0.94
2126	creation	n	16967	0.92
2127	graduate	n	16803	0.93
2128	request	n	16241	0.96
2129	emotion	n	16062	0.97
2130	scream	v	17342	0.90
2131	dramatic	j	16233	0.96
2132	universe	n	16596	0.94
2133	gap	n	16216	0.96
2134	deeply	r	15848	0.98
2135	excellent	j	16094	0.96
2136	prosecutor	n	17260	0.90
2137	mark	n	15973	0.97
2138	green	n	16776	0.92
2139	lucky	j	16550	0.94
2140	drag	v	16685	0.93
2141	airline	n	17164	0.90
2142	library	n	16314	0.95
2143	agenda	n	16449	0.94
2144	recover	v	15786	0.98
2145	factory	n	16240	0.95
2146	selection	n	16706	0.92
2147	primarily	r	17015	0.91
2148	roof	n	16520	0.93
2149	unable	j	15901	0.97
2150	expense	n	16274	0.94
2151	initiative	n	16445	0.93
2152	diet	n	16933	0.90
2153	arrest	v	16205	0.94
2154	funding	n	16282	0.94
2155	therapy	n	16351	0.93
2156	wash	v	16314	0.93
2157	schedule	n	15987	0.95
2158	sad	j	16163	0.94
2159	brief	j	15770	0.96
2160	housing	n	16403	0.93
2161	post	n	15693	0.97
2162	purchase	v	16064	0.94
2163	existing	j	16654	0.91
2164	dark	n	16865	0.90
2165	steel	n	15982	0.95
2166	regarding	i	17220	0.88
2167	shout	v	17239	0.88
2168	remaining	j	15992	0.95
2169	visual	j	17316	0.87
2170	fairly	r	15701	0.96
2171	violent	j	15765	0.96
2172	chip	n	16162	0.94
2173	silent	j	16802	0.90
2174	suppose	v	16562	0.91
2175	self	n	16708	0.90
2176	bike	n	17306	0.87
2177	tea	n	16373	0.92
2178	perceive	v	17180	0.88
2179	comparison	n	16809	0.90
2180	settlement	n	16172	0.93
2181	layer	n	16250	0.92
2182	planning	n	16434	0.91
2183	far	c	16006	0.94
2184	description	n	16415	0.91
2185	later	j	15734	0.95
2186	slow	v	15633	0.96
2187	slide	v	16805	0.89
2188	widely	r	16000	0.93
2189	wedding	n	15829	0.94
2190	inform	v	15725	0.95
2191	portion	n	15677	0.95
2192	territory	n	15831	0.94
2193	immediate	j	15680	0.95
2194	opponent	n	15803	0.94
2195	abandon	v	15323	0.97
2196	link	n	15738	0.94
2197	mass	j	15939	0.93
2198	lake	n	15836	0.94
2199	transform	v	15815	0.94
2200	tension	n	15614	0.95
2201	display	n	15575	0.95
2202	leading	j	15665	0.95
2203	bother	v	15870	0.94
2204	consist	v	16648	0.89
2205	alcohol	n	15877	0.93
2206	enable	v	16293	0.91
2207	saving	n	15917	0.93
2208	bend	v	16285	0.91
2209	gain	n	15822	0.94
2210	desert	n	15653	0.94
2211	shall	v	15997	0.92
2212	error	n	15980	0.93
2213	cop	n	16228	0.91
2214	release	n	15540	0.95
2215	Arab	j	16732	0.88
2216	double	j	15233	0.97
2217	walk	n	15632	0.94
2218	Spanish	j	15512	0.95
2219	sand	n	15658	0.94
2220	rule	v	15310	0.96
2221	print	n	15634	0.94
2222	hit	n	15766	0.93
2223	preserve	v	15527	0.95
2224	passage	n	15702	0.93
2225	formal	j	16078	0.91
2226	transition	n	16058	0.91
2227	existence	n	15969	0.92
2228	participation	n	17187	0.85
2229	album	n	15869	0.92
2230	arrange	v	15258	0.96
2231	atmosphere	n	15310	0.95
2232	joint	j	15444	0.95
2233	reply	v	16312	0.89
2234	cycle	n	15775	0.93
2235	lock	v	15616	0.93
2236	opposite	j	15554	0.94
2237	whole	n	15558	0.94
2238	deserve	v	14944	0.97
2239	consistent	j	16334	0.89
2240	resistance	n	15686	0.93
2241	discovery	n	15358	0.95
2242	tear	v	15575	0.93
2243	exposure	n	15979	0.91
2244	pose	v	15230	0.95
2245	stream	n	15400	0.94
2246	trust	n	15170	0.96
2247	benefit	v	15424	0.94
2248	sale	n	15351	0.94
2249	pot	n	15407	0.94
2250	mine	p	15794	0.92
2251	grand	j	15659	0.93
2252	hello	u	16600	0.87
2253	tale	n	15004	0.97
2254	knife	n	15792	0.92
2255	coalition	n	15720	0.92
2256	resolve	v	15260	0.95
2257	racial	j	15687	0.92
2258	phase	n	16045	0.90
2259	present	n	15267	0.95
2260	joke	n	15284	0.95
2261	coat	n	16010	0.90
2262	Mexican	j	15514	0.93
2263	symptom	n	15886	0.91
2264	contact	v	15359	0.94
2265	manufacturer	n	15741	0.92
2266	philosophy	n	15746	0.92
2267	potato	n	15561	0.93
2268	interview	v	15687	0.92
2269	quote	v	15415	0.93
2270	foundation	n	15273	0.94
2271	online	j	15848	0.91
2272	pass	n	15599	0.92
2273	negotiation	n	15680	0.92
2274	good	n	15259	0.94
2275	urge	v	14894	0.96
2276	occasion	n	14792	0.97
2277	dust	n	15475	0.93
2278	breathe	v	15813	0.91
2279	elect	v	15350	0.93
2280	investigator	n	15258	0.94
2281	jacket	n	15692	0.91
2282	ordinary	j	14776	0.97
2283	glad	j	15556	0.92
2284	reduction	n	15862	0.90
2285	rarely	r	14912	0.96
2286	shift	n	15114	0.95
2287	pack	v	15169	0.94
2288	suicide	n	15145	0.94
2289	numerous	j	15389	0.93
2290	touch	n	14939	0.95
2291	substance	n	15909	0.89
2292	discipline	n	15684	0.91
2293	elsewhere	r	14884	0.95
2294	iron	n	15043	0.94
2295	practical	j	15303	0.93
2296	moreover	r	16163	0.88
2297	passion	n	14632	0.97
2298	volunteer	n	14958	0.95
2299	implement	v	16124	0.88
2300	essentially	r	15020	0.94
2301	gene	n	15377	0.92
2302	enforcement	n	15052	0.94
2303	sauce	n	15903	0.88
2304	vs	i	16003	0.88
2305	independence	n	15259	0.92
2306	marketing	n	15259	0.92
2307	priest	n	14889	0.94
2308	amazing	j	15124	0.93
2309	intense	j	14452	0.97
2310	advance	n	14645	0.96
2311	employer	n	14846	0.94
2312	shock	n	14551	0.96
2313	inspire	v	14771	0.95
2314	adjust	v	14564	0.96
2315	retire	v	14979	0.93
2316	kiss	v	16128	0.87
2317	illness	n	14726	0.95
2318	visible	j	14691	0.95
2319	sure	r	14854	0.94
2320	cap	n	14672	0.95
2321	competitive	j	14938	0.93
2322	habit	n	14501	0.96
2323	congressional	j	14936	0.93
2324	juice	n	15388	0.90
2325	involvement	n	15640	0.89
2326	dominate	v	14768	0.94
2327	previously	r	15092	0.92
2328	whenever	r	14484	0.96
2329	transfer	v	14686	0.95
2330	analyze	v	15587	0.89
2331	another	p	14441	0.96
2332	Indian	n	15021	0.92
2333	for	c	14594	0.95
2334	attach	v	14552	0.95
2335	disaster	n	14684	0.95
2336	parking	n	14970	0.93
2337	prospect	n	14521	0.95
2338	boss	n	14587	0.95
2339	complaint	n	14551	0.95
2340	championship	n	16008	0.86
2341	coach	v	15910	0.87
2342	fundamental	j	15199	0.91
2343	exercise	v	14766	0.94
2344	severe	j	14609	0.95
2345	enhance	v	15393	0.90
2346	mystery	n	14211	0.97
2347	poverty	n	14891	0.93
2348	impose	v	14881	0.93
2349	other	i	14165	0.97
2350	fat	j	14826	0.93
2351	spending	n	14965	0.92
2352	entry	n	14643	0.94
2353	king	n	14445	0.95
2354	evaluate	v	15780	0.87
2355	symbol	n	14596	0.94
2356	trade	v	14624	0.94
2357	still	j	14308	0.96
2358	maker	n	14586	0.94
2359	mood	n	14227	0.96
2360	accomplish	v	14325	0.96
2361	emphasis	n	15337	0.89
2362	boot	n	15033	0.91
2363	illustrate	v	15091	0.91
2364	monitor	v	14499	0.94
2365	entertainment	n	14615	0.94
2366	Asian	j	14873	0.92
2367	bean	n	14996	0.91
2368	creature	n	14860	0.92
2369	evaluation	n	16213	0.84
2370	commander	n	14425	0.94
2371	digital	j	15048	0.90
2372	arrangement	n	14403	0.94
2373	concentrate	v	14155	0.96
2374	total	n	14559	0.93
2375	usual	j	14305	0.95
2376	psychological	j	15249	0.89
2377	anger	n	14241	0.95
2378	heavily	r	13964	0.97
2379	peak	n	14481	0.94
2380	approximately	r	15172	0.89
2381	increasing	j	14886	0.91
2382	missile	n	15147	0.89
2383	disorder	n	14780	0.92
2384	equally	r	14389	0.94
2385	wire	n	14310	0.95
2386	vary	v	14954	0.90
2387	round	n	14539	0.93
2388	distribution	n	15249	0.89
2389	transportation	n	14516	0.93
2390	holy	j	14090	0.96
2391	twin	n	14610	0.92
2392	ring	v	14757	0.91
2393	command	n	14022	0.96
2394	commission	n	14371	0.94
2395	interpretation	n	15613	0.86
2396	stop	n	14117	0.95
2397	breakfast	n	14397	0.93
2398	strongly	r	14459	0.93
2399	luck	n	14186	0.95
2400	engineering	n	14853	0.90
2401	so-called	j	14065	0.96
2402	constant	j	14069	0.95
2403	race	v	14233	0.94
2404	clinic	n	14016	0.96
2405	veteran	n	14366	0.93
2406	smell	v	15214	0.88
2407	tablespoon	n	15804	0.85
2408	capable	j	13933	0.96
2409	nervous	j	14100	0.95
2410	tourist	n	13895	0.96
2411	light	v	14720	0.91
2412	toss	v	14565	0.92
2413	crucial	j	14234	0.94
2414	bury	v	14030	0.95
2415	pray	v	14006	0.95
2416	tomato	n	14864	0.89
2417	exception	n	14136	0.94
2418	butter	n	14780	0.90
2419	deficit	n	15008	0.88
2420	bathroom	n	14725	0.90
2421	block	v	13688	0.97
2422	objective	n	15107	0.88
2423	electronic	j	14057	0.94
2424	ally	n	14025	0.94
2425	journey	n	13599	0.97
2426	surely	r	13904	0.95
2427	reputation	n	13681	0.96
2428	tower	n	13948	0.95
2429	mixture	n	14856	0.89
2430	smoke	n	14327	0.92
2431	confront	v	13757	0.96
2432	pure	j	13671	0.96
2433	glance	v	16008	0.82
2434	toy	n	13935	0.94
2435	prisoner	n	13928	0.94
2436	dimension	n	14965	0.88
2437	fellow	j	13585	0.97
2438	smooth	j	14148	0.93
2439	nearby	j	13820	0.95
2440	peer	n	14738	0.89
2441	personnel	n	14095	0.93
2442	designer	n	14210	0.92
2443	shape	v	13859	0.94
2444	relative	n	13541	0.97
2445	educator	n	15447	0.85
2446	belt	n	13826	0.95
2447	immigration	n	14526	0.90
2448	teaspoon	n	15767	0.83
2449	birthday	n	13757	0.95
2450	implication	n	14791	0.88
2451	perfectly	r	13671	0.95
2452	coast	n	13515	0.96
2453	supporter	n	13970	0.93
2454	accompany	v	13666	0.95
2455	silver	n	14033	0.93
2456	teenager	n	13615	0.95
2457	recognition	n	14249	0.91
2458	retirement	n	13964	0.93
2459	recovery	n	13703	0.95
2460	flag	n	13655	0.95
2461	watch	n	13996	0.93
2462	whisper	v	15383	0.84
2463	gentleman	n	14648	0.88
2464	corn	n	13739	0.94
2465	inner	j	13545	0.95
2466	moon	n	13959	0.92
2467	junior	j	13797	0.93
2468	rather	c	13611	0.95
2469	swing	v	14317	0.90
2470	throat	n	14681	0.88
2471	salary	n	13885	0.93
2472	observer	n	13806	0.93
2473	due	j	13252	0.97
2474	straight	j	13474	0.96
2475	publication	n	14045	0.92
2476	dig	v	13633	0.94
2477	crop	n	13733	0.94
2478	pretty	j	13951	0.92
2479	strike	n	13686	0.94
2480	permanent	j	13390	0.96
2481	plant	v	13526	0.95
2482	phenomenon	n	14087	0.91
2483	anxiety	n	14088	0.91
2484	unlike	i	13248	0.97
2485	literally	r	13425	0.95
2486	resist	v	13330	0.96
2487	wet	j	13963	0.92
2488	convention	n	14497	0.88
2489	embrace	v	13183	0.97
2490	supply	v	13399	0.95
2491	assist	v	13748	0.93
2492	exhibition	n	13987	0.91
2493	construct	v	14234	0.89
2494	viewer	n	13479	0.94
2495	pan	n	14148	0.90
2496	consultant	n	13646	0.93
2497	soon	c	13547	0.94
2498	line	v	13373	0.95
2499	date	v	13231	0.96
2500	administrator	n	14058	0.90
2501	occasionally	r	13321	0.95
2502	mayor	n	13903	0.91
2503	consideration	n	14047	0.90
2504	pink	j	13849	0.91
2505	secure	v	13181	0.96
2506	smoke	v	13438	0.94
2507	estimate	n	13718	0.92
2508	historic	j	13507	0.94
2509	buck	n	13693	0.92
2510	poem	n	13702	0.92
2511	grandmother	n	13670	0.92
2512	bind	v	13109	0.96
2513	fifth	m	13150	0.96
2514	constantly	r	13033	0.97
2515	enterprise	n	13542	0.93
2516	favor	v	13235	0.95
2517	testing	n	13725	0.92
2518	apparent	j	13434	0.93
2519	stomach	n	13845	0.91
2520	weigh	v	13051	0.96
2521	install	v	13584	0.92
2522	sensitive	j	13115	0.96
2523	suggestion	n	13145	0.95
2524	mail	n	13024	0.96
2525	recipe	n	13840	0.90
2526	reasonable	j	13130	0.95
2527	elementary	j	13831	0.90
2528	wooden	j	13518	0.92
2529	preparation	n	13553	0.92
2530	aggressive	j	13191	0.95
2531	concert	n	13270	0.94
2532	FALSE	j	12871	0.97
2533	intention	n	13207	0.94
2534	channel	n	12975	0.96
2535	extreme	j	13064	0.95
2536	tube	n	13364	0.93
2537	drawing	n	13377	0.93
2538	quit	v	13045	0.95
2539	protein	n	14036	0.89
2540	absence	n	13597	0.92
2541	roll	n	13053	0.95
2542	Latin	j	13797	0.90
2543	rapidly	r	13066	0.95
2544	jail	n	13324	0.93
2545	comment	v	12930	0.96
2546	honest	j	12916	0.96
2547	diversity	n	13872	0.89
2548	Palestinian	j	14008	0.88
2549	pace	n	12891	0.96
2550	employment	n	13673	0.90
2551	speaker	n	12889	0.96
2552	essay	n	13802	0.90
2553	impression	n	12746	0.97
2554	respondent	n	15057	0.82
2555	giant	j	12963	0.95
2556	cake	n	13336	0.92
2557	negotiate	v	13043	0.94
2558	historian	n	13437	0.92
2559	restore	v	12814	0.96
2560	substantial	j	13376	0.92
2561	pop	v	13123	0.94
2562	specialist	n	13041	0.94
2563	origin	n	13654	0.90
2564	particular	r	13259	0.92
2565	approval	n	12795	0.96
2566	criticize	v	12962	0.94
2567	mine	n	12824	0.95
2568	advise	v	12709	0.96
2569	quietly	r	13503	0.91
2570	conventional	j	13209	0.93
2571	depth	n	12927	0.95
2572	drop	n	12757	0.96
2573	count	n	13007	0.94
2574	disability	n	14197	0.86
2575	wealth	n	12886	0.95
2576	shell	n	12957	0.94
2577	general	r	13256	0.92
2578	fast	j	12738	0.96
2579	professional	n	13402	0.91
2580	biological	j	13233	0.92
2581	pack	n	13238	0.92
2582	effectively	r	13277	0.92
2583	onion	n	13769	0.88
2584	deputy	n	12972	0.94
2585	flat	j	12899	0.94
2586	brand	n	13103	0.93
2587	assure	v	12542	0.97
2588	mad	j	12903	0.94
2589	award	n	12874	0.94
2590	criteria	n	14160	0.86
2591	dealer	n	12999	0.93
2592	via	i	13064	0.93
2593	alternative	j	13289	0.91
2594	utility	n	13150	0.92
2595	precisely	r	12878	0.94
2596	armed	j	12966	0.93
2597	arise	v	13351	0.91
2598	nevertheless	r	13190	0.92
2599	highway	n	12649	0.95
2600	clinical	j	13593	0.89
2601	routine	n	12576	0.96
2602	wage	n	13033	0.93
2603	schedule	v	12881	0.94
2604	normally	r	12402	0.97
2605	phrase	n	12558	0.96
2606	ingredient	n	13382	0.90
2607	stake	n	12603	0.96
2608	Muslim	j	13147	0.92
2609	dream	v	12887	0.93
2610	fiber	n	13606	0.88
2611	activist	n	12737	0.94
2612	Islamic	j	13323	0.90
2613	snap	v	13362	0.90
2614	terrorism	n	13806	0.87
2615	refugee	n	13010	0.92
2616	incorporate	v	13310	0.90
2617	ultimate	j	12542	0.95
2618	corporation	n	12612	0.95
2619	hip	n	12863	0.93
2620	switch	v	12508	0.95
2621	valuable	j	12628	0.94
2622	assumption	n	13434	0.89
2623	gear	n	12872	0.93
2624	graduate	v	12480	0.95
2625	barrier	n	12772	0.93
2626	minor	j	12346	0.96
2627	assign	v	12836	0.93
2628	provision	n	13256	0.90
2629	killer	n	12631	0.94
2630	gang	n	12662	0.94
2631	developing	j	13171	0.90
2632	classic	j	12610	0.94
2633	chemical	n	12673	0.94
2634	wave	v	13567	0.87
2635	label	n	12497	0.95
2636	teen	n	12663	0.94
2637	index	n	12751	0.93
2638	vacation	n	12424	0.95
2639	advocate	n	12565	0.94
2640	draft	n	12684	0.93
2641	extraordinary	j	12356	0.96
2642	heaven	n	12461	0.95
2643	rough	j	12365	0.96
2644	yell	v	13131	0.90
2645	pregnant	j	12329	0.96
2646	distant	j	12542	0.94
2647	drama	n	12393	0.95
2648	satellite	n	12438	0.94
2649	personally	r	12317	0.95
2650	wonder	n	12265	0.96
2651	clock	n	12395	0.95
2652	chocolate	n	12682	0.92
2653	Italian	j	12384	0.95
2654	Canadian	j	12820	0.91
2655	sweep	v	12431	0.94
2656	advertising	n	12601	0.93
2657	ceiling	n	12668	0.92
2658	universal	j	12590	0.93
2659	house	v	12268	0.95
2660	spin	v	12673	0.92
2661	button	n	12552	0.93
2662	bell	n	12421	0.94
2663	rank	n	12236	0.95
2664	ahead	i	12125	0.96
2665	darkness	n	13275	0.88
2666	clothing	n	12078	0.96
2667	super	j	12586	0.92
2668	yield	v	12634	0.92
2669	fence	n	12390	0.94
2670	paint	n	12673	0.91
2671	portrait	n	12340	0.94
2672	survival	n	12335	0.94
2673	roughly	r	12200	0.95
2674	bunch	n	12225	0.95
2675	bottom	j	12169	0.95
2676	lawsuit	n	12656	0.91
2677	testimony	n	12679	0.91
2678	beat	n	13118	0.88
2679	wind	v	12054	0.96
2680	found	v	12376	0.93
2681	burden	n	12054	0.96
2682	react	v	11874	0.97
2683	chamber	n	12034	0.96
2684	cooperation	n	12833	0.90
2685	furniture	n	12461	0.92
2686	ceremony	n	11923	0.97
2687	string	n	11974	0.96
2688	communicate	v	12179	0.94
2689	taste	v	12397	0.93
2690	cheek	n	13411	0.86
2691	lost	j	11886	0.97
2692	profile	n	12089	0.95
2693	mechanism	n	12948	0.89
2694	like	r	13238	0.87
2695	disagree	v	12280	0.93
2696	penalty	n	12310	0.93
2697	match	n	12025	0.95
2698	ie	r	13724	0.83
2699	advance	v	12056	0.95
2700	resort	n	12379	0.92
2701	destruction	n	12356	0.92
2702	bear	n	12194	0.94
2703	unlikely	j	11869	0.96
2704	tissue	n	12342	0.92
2705	constitutional	j	12567	0.91
2706	pant	n	12457	0.91
2707	stranger	n	12261	0.93
2708	infection	n	12402	0.92
2709	cabinet	n	11846	0.96
2710	broken	j	12097	0.94
2711	apple	n	12172	0.93
2712	electric	j	12007	0.95
2713	proceed	v	11808	0.96
2714	track	v	11773	0.96
2715	bet	v	12079	0.94
2716	literary	j	12801	0.88
2717	virus	n	12106	0.93
2718	strategic	j	12347	0.92
2719	fortune	n	11815	0.96
2720	stupid	j	12467	0.91
2721	dispute	n	12203	0.93
2722	assistant	n	11828	0.96
2723	overcome	v	11801	0.96
2724	remarkable	j	11683	0.96
2725	statistics	n	12086	0.93
2726	occupy	v	11756	0.96
2727	wipe	v	12435	0.91
2728	encounter	v	11974	0.94
2729	shopping	n	11957	0.94
2730	cousin	n	12155	0.93
2731	initially	r	12022	0.94
2732	white	n	11815	0.95
2733	blind	j	12005	0.94
2734	port	n	11893	0.95
2735	honor	v	11653	0.96
2736	electricity	n	11954	0.94
2737	adviser	n	12112	0.93
2738	genetic	j	12069	0.93
2739	pay	n	11883	0.94
2740	spokesman	n	12689	0.88
2741	retain	v	12041	0.93
2742	latter	d	12527	0.89
2743	incentive	n	12105	0.92
2744	slave	n	11863	0.94
2745	accurate	j	11842	0.94
2746	translate	v	11722	0.95
2747	chemical	j	12006	0.93
2748	whereas	c	12668	0.88
2749	terror	n	12342	0.90
2750	though	r	12073	0.92
2751	expansion	n	12054	0.92
2752	elite	n	12329	0.90
2753	Olympic	j	13072	0.85
2754	dirt	n	12063	0.92
2755	odd	j	11849	0.94
2756	bullet	n	11706	0.95
2757	rice	n	11944	0.93
2758	tight	j	11641	0.95
2759	Bible	n	11539	0.96
2760	chart	n	11861	0.93
2761	solar	j	12121	0.91
2762	process	v	11940	0.93
2763	decline	n	11956	0.92
2764	square	j	11630	0.95
2765	conservative	n	11941	0.92
2766	stick	n	11795	0.94
2767	complicated	j	11306	0.98
2768	gently	r	12233	0.90
2769	concentration	n	12146	0.91
2770	revolution	n	11800	0.93
2771	strip	n	11543	0.96
2772	interpret	v	12321	0.89
2773	scenario	n	11747	0.94
2774	reflection	n	11882	0.93
2775	champion	n	12247	0.90
2776	telescope	n	12754	0.86
2777	friendly	j	11360	0.97
2778	tournament	n	12684	0.87
2779	fiction	n	11701	0.94
2780	detect	v	11776	0.93
2781	balance	v	11536	0.95
2782	recommendation	n	11824	0.93
2783	likely	r	11551	0.95
2784	lifetime	n	11293	0.97
2785	tremendous	j	11678	0.94
2786	senator	n	12091	0.91
2787	flow	v	11365	0.96
2788	market	v	11650	0.94
2789	hunting	n	12100	0.91
2790	salad	n	12103	0.90
2791	guarantee	v	11430	0.96
2792	innocent	j	11530	0.95
2793	boundary	n	12082	0.90
2794	pause	v	12583	0.87
2795	remote	j	11346	0.96
2796	satisfaction	n	12237	0.89
2797	journal	n	11849	0.92
2798	lover	n	11499	0.95
2799	bench	n	11666	0.93
2800	raw	j	11310	0.96
2801	awareness	n	12013	0.91
2802	surprising	j	11327	0.96
2803	withdraw	v	11352	0.96
2804	general	n	11344	0.96
2805	deck	n	11830	0.92
2806	pole	n	11446	0.95
2807	testify	v	11843	0.92
2808	newly	r	11388	0.95
2809	similarly	r	12180	0.89
2810	mode	n	12107	0.89
2811	dialogue	n	11706	0.92
2812	naturally	r	11304	0.96
2813	imply	v	12061	0.90
2814	advanced	j	11626	0.93
2815	top	i	11397	0.95
2816	mutual	j	11566	0.93
2817	founder	n	11570	0.93
2818	pride	n	11107	0.97
2819	dismiss	v	11160	0.97
2820	aircraft	n	11591	0.93
2821	delivery	n	11323	0.95
2822	mainly	r	11367	0.95
2823	platform	n	11209	0.96
2824	freeze	v	11596	0.93
2825	finance	n	11501	0.94
2826	sink	v	11592	0.93
2827	bake	v	12253	0.88
2828	attractive	j	11119	0.97
2829	respect	v	11083	0.97
2830	diverse	j	12015	0.89
2831	relevant	j	12212	0.88
2832	ideal	j	11609	0.92
2833	joy	n	11171	0.96
2834	worth	n	11237	0.95
2835	regularly	r	11329	0.95
2836	working	j	11200	0.96
2837	conservation	n	11926	0.90
2838	evolve	v	11442	0.93
2839	shooting	n	11633	0.92
2840	singer	n	11277	0.95
2841	partly	r	11132	0.96
2842	unknown	j	11095	0.96
2843	assistant	j	11391	0.94
2844	smell	n	12123	0.88
2845	offense	n	11680	0.91
2846	DNA	n	11580	0.92
2847	counter	n	11676	0.91
2848	potentially	r	11387	0.94
2849	transfer	n	11830	0.90
2850	thirty	m	11637	0.92
2851	justify	v	11409	0.93
2852	protest	n	11181	0.95
2853	treaty	n	11689	0.91
2854	crash	n	11250	0.94
2855	politically	r	11324	0.94
